source_path	source_class	primary_topic	secondary_topics	owner_job	mapped_status	notes
arch/Home/Configuration Guide For Minimizing Disk I_O Contention__22643018.md	Link-validated Korean-source-verified	llm-reference/02-architecture-storage-concepts.md	none	R006	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R006.
arch/Home/Considerations for Altibase Backup Policy/1. Backup Types__14647714.md	Link-validated Korean-source-verified	llm-reference/04-backup-recovery.md	none	R009	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R009.
arch/Home/Considerations for Altibase Backup Policy/2. Considerations for Determining Backup Policy__14647722.md	Link-validated Korean-source-verified	llm-reference/04-backup-recovery.md	none	R009	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R009.
arch/Home/Considerations for Altibase Backup Policy/3. Summary (Considerations for Altibase Backup Policy)__14647728.md	Link-validated Korean-source-verified	llm-reference/04-backup-recovery.md	none	R009	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R009.
arch/Home/Considerations for Altibase Backup Policy__14647709.md	Link-validated Korean-source-verified	llm-reference/04-backup-recovery.md	none	R009	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R009.
arch/Home/Creating ALTIBASE Database__22643020.md	Link-validated Korean-source-verified	llm-reference/01-installation-upgrade-platform.md	none	R004	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R004.
arch/Home/Disk Configuration Guide for Altibase/1. Disk I_O Occurrence Type__14647512.md	Korean-source-verified	llm-reference/02-architecture-storage-concepts.md	none	R006	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R006.
arch/Home/Disk Configuration Guide for Altibase/2. Data File Configuration Plan__14647521.md	Korean-source-verified	llm-reference/02-architecture-storage-concepts.md	none	R006	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R006.
arch/Home/Disk Configuration Guide for Altibase/3. File System__14647523.md	Korean-source-verified	llm-reference/02-architecture-storage-concepts.md	none	R006	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R006.
arch/Home/Disk Configuration Guide for Altibase/4. Disk Configuraiton__14647527.md	Korean-source-verified	llm-reference/02-architecture-storage-concepts.md	none	R006	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R006.
arch/Home/Disk Configuration Guide for Altibase/5. Disk I_O Optimization__14647545.md	Korean-source-verified	llm-reference/02-architecture-storage-concepts.md	none	R006	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R006.
arch/Home/Disk Configuration Guide for Altibase__14647508.md	Korean-source-verified	llm-reference/02-architecture-storage-concepts.md	none	R006	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R006.
arch/Home/HPUX Setup Guide for Altibase__14058288.md	Korean-source-verified	llm-reference/01-installation-upgrade-platform.md	none	R005	mapped	R003 routing plus R005 semantic-unit extraction and topic coverage complete.
arch/Home/Hibernate Integration Guide for Altibase__14058388.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/Home/ALTIBASE HDB White papers__4030581.md	Korean-source-verified	llm-reference/02-architecture-storage-concepts.md	none	R006	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R006.
arch/Home/Home/Storage Guide__9110563.md	Korean-source-verified	llm-reference/02-architecture-storage-concepts.md	none	R006	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R006.
arch/Home/JAVA Developer's Guide__16875544.md	Link-validated Korean-source-verified	llm-reference/09-development-client-api.md	llm-reference/07-troubleshooting-error-messages.md	R018	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R018.
arch/Home/JBOSS Integration Guide for Altibase/1. JBoss Installation__14647370.md	Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R019.
arch/Home/JBOSS Integration Guide for Altibase/2. Integrating Altibase and JBOSS__14647372.md	Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R019.
arch/Home/JBOSS Integration Guide for Altibase/3. Examples__14647382.md	Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R019.
arch/Home/JBOSS Integration Guide for Altibase__14647358.md	Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R019.
arch/Home/JEUS Integration Guide for Altibase/1. JEUS Installation__14058463.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/JEUS Integration Guide for Altibase/2. Integrating ALTIBASE and JEUS__14058474.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/JEUS Integration Guide for Altibase/3. Sample Examples__14058486.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/JEUS Integration Guide for Altibase__14058459.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/Linux Setup Guide for Altibase__22643022.md	Link-validated Korean-source-verified	llm-reference/01-installation-upgrade-platform.md	none	R005	mapped	R003 routing plus R005 semantic-unit extraction and topic coverage complete; link or attachment evidence was validated in Phase 2.
arch/Home/MSSQL to ALTIBASE Conversion Guide__22643024.md	Link-validated Korean-source-verified	llm-reference/11-migration-conversion-tools.md	llm-reference/09-development-client-api.md	R020	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R020.
arch/Home/Migration Center User Guide__19955861.md	Link-validated Korean-source-verified	llm-reference/11-migration-conversion-tools.md	llm-reference/09-development-client-api.md	R020	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R020.
arch/Home/MyBatis Integration Guide for Altibase/1. MyBatis Overview__14058351.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/MyBatis Integration Guide for Altibase/2. Differences Between MyBatis, and iBatis__14058354.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/MyBatis Integration Guide for Altibase/3. Sample Preparation using MyBatis__14058356.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/MyBatis Integration Guide for Altibase/4. Altibase Integration__22643026.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/MyBatis Integration Guide for Altibase/5. MyBatis, Spring, Altibase Integration__22643028.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/MyBatis Integration Guide for Altibase/6. Transaction Management__22643030.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/MyBatis Integration Guide for Altibase/7. Considerations for MyBatis Integration__22643032.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/MyBatis Integration Guide for Altibase/8. Appendix 1 (MyBatis-Altibase Integration)__22643034.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/MyBatis Integration Guide for Altibase/9. Appendix 2(Spring-MyBatis-Altibase Integration)__22643036.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/MyBatis Integration Guide for Altibase__14058349.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/ORACLE to ALTIBASE Conversion Guide__22643038.md	Link-validated Korean-source-verified	llm-reference/11-migration-conversion-tools.md	llm-reference/09-development-client-api.md	R020	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R020.
arch/Home/PHP Integration Guide for Altibase/1. ALTIBASE HDB PHP Module Reference__14647310.md	Korean-source-verified	llm-reference/09-development-client-api.md	llm-reference/07-troubleshooting-error-messages.md	R018	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R018.
arch/Home/PHP Integration Guide for Altibase/2. ODBC Manger Installation for PHP Integration__14647312.md	Korean-source-verified	llm-reference/09-development-client-api.md	llm-reference/07-troubleshooting-error-messages.md	R018	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R018.
arch/Home/PHP Integration Guide for Altibase/3. PHP Functions for ODBC Connection__14647314.md	Korean-source-verified	llm-reference/09-development-client-api.md	llm-reference/07-troubleshooting-error-messages.md	R018	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R018.
arch/Home/PHP Integration Guide for Altibase__14647305.md	Korean-source-verified	llm-reference/09-development-client-api.md	llm-reference/07-troubleshooting-error-messages.md	R018	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R018.
arch/Home/Responding to Failures Guide for Altibase/1. Classification by type of failure__15138822.md	Korean-source-verified	llm-reference/04-backup-recovery.md	llm-reference/06-monitoring-diagnostics.md;llm-reference/07-troubleshooting-error-messages.md	R009	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R009.
arch/Home/Responding to Failures Guide for Altibase/2. Procedure by type of failure__15138835.md	Korean-source-verified	llm-reference/04-backup-recovery.md	llm-reference/06-monitoring-diagnostics.md;llm-reference/07-troubleshooting-error-messages.md	R009	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R009.
arch/Home/Responding to Failures Guide for Altibase/3. References__15138869.md	Korean-source-verified	llm-reference/04-backup-recovery.md	llm-reference/06-monitoring-diagnostics.md;llm-reference/07-troubleshooting-error-messages.md	R009	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R009.
arch/Home/Responding to Failures Guide for Altibase__15138818.md	Korean-source-verified	llm-reference/04-backup-recovery.md	llm-reference/06-monitoring-diagnostics.md;llm-reference/07-troubleshooting-error-messages.md	R009	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R009.
arch/Home/SQuirrel SQL Client Quick Guide for Altibase/1. SQuirrel SQL Client Installation__14647626.md	Korean-source-verified	llm-reference/11-migration-conversion-tools.md	llm-reference/09-development-client-api.md	R020	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R020.
arch/Home/SQuirrel SQL Client Quick Guide for Altibase/2. Altibase JDBC Driver Registeration__14647628.md	Korean-source-verified	llm-reference/11-migration-conversion-tools.md	llm-reference/09-development-client-api.md	R020	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R020.
arch/Home/SQuirrel SQL Client Quick Guide for Altibase/3. Integration with Altibase__14647630.md	Korean-source-verified	llm-reference/11-migration-conversion-tools.md	llm-reference/09-development-client-api.md	R020	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R020.
arch/Home/SQuirrel SQL Client Quick Guide for Altibase__14647622.md	Korean-source-verified	llm-reference/11-migration-conversion-tools.md	llm-reference/09-development-client-api.md	R020	mapped	R003 topic routing complete; detailed semantic-unit extraction belongs to R020.
arch/Home/Solaris Setup Guide for Altibase/1. Kernel Parameters__22643040.md	Korean-source-verified	llm-reference/01-installation-upgrade-platform.md	none	R005	mapped	R003 routing plus R005 semantic-unit extraction and topic coverage complete.
arch/Home/Solaris Setup Guide for Altibase/2. User Settings__14058294.md	Korean-source-verified	llm-reference/01-installation-upgrade-platform.md	none	R005	mapped	R003 routing plus R005 semantic-unit extraction and topic coverage complete.
arch/Home/Solaris Setup Guide for Altibase/3. Summary__14058296.md	Korean-source-verified	llm-reference/01-installation-upgrade-platform.md	none	R005	mapped	R003 routing plus R005 semantic-unit extraction and topic coverage complete.
arch/Home/Solaris Setup Guide for Altibase__14058290.md	Korean-source-verified	llm-reference/01-installation-upgrade-platform.md	none	R005	mapped	R003 routing plus R005 semantic-unit extraction and topic coverage complete.
arch/Home/Spring Integration Guide for Altibase/1. What is Spring__14058412.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/Spring Integration Guide for Altibase/2. Setting before Developing Spring__14058420.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/Spring Integration Guide for Altibase/3. Setting up JDBC Driver__14058424.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/Spring Integration Guide for Altibase/4. Configuring DataSource__14058429.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/Spring Integration Guide for Altibase/5. Additional Connection__14058433.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/Spring Integration Guide for Altibase/6. Transaction Manager__14058437.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/Spring Integration Guide for Altibase/7. Considerations_Notes for Spring Integration__14058445.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/Spring Integration Guide for Altibase/8. Appendix - HelloSpring__14058449.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/Spring Integration Guide for Altibase__14058410.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/System Data Capacity Estimation Guide for Altibase Operations__22643042.md	Link-validated Korean-source-verified	llm-reference/03-operation-administration-security.md	llm-reference/06-monitoring-diagnostics.md	R007	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R007.
arch/Home/TOMCAT Integration Guide for Altibase/1. TOMCAT Installation__14058491.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/TOMCAT Integration Guide for Altibase/2. JDBC Driver Configuration__14058500.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/TOMCAT Integration Guide for Altibase/3. Integrating ALTIBASE and TOMCAT__14058506.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/TOMCAT Integration Guide for Altibase/4. Fail-Over Configuration__14058508.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/TOMCAT Integration Guide for Altibase/5. Considerations when integrating TOMCAT__22643044.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/TOMCAT Integration Guide for Altibase/6. Errors when integrating TOMCAT__14058515.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/TOMCAT Integration Guide for Altibase__14058489.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/Troubleshooting Altibase Installation Problems__15138879.md	Link-validated Korean-source-verified	llm-reference/01-installation-upgrade-platform.md	none	R004	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R004.
arch/Home/UNIX Memory Management__16875572.md	Link-validated Korean-source-verified	llm-reference/03-operation-administration-security.md	llm-reference/06-monitoring-diagnostics.md	R007	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R007.
arch/Home/Understanding the Altibase Start_Shut down Process/1. Starting Altibase__14909452.md	Link-validated Korean-source-verified	llm-reference/03-operation-administration-security.md	llm-reference/06-monitoring-diagnostics.md	R007	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R007.
arch/Home/Understanding the Altibase Start_Shut down Process/2. Shutting Altibase Down__14909483.md	Link-validated Korean-source-verified	llm-reference/03-operation-administration-security.md	llm-reference/06-monitoring-diagnostics.md	R007	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R007.
arch/Home/Understanding the Altibase Start_Shut down Process__14909450.md	Link-validated Korean-source-verified	llm-reference/03-operation-administration-security.md	llm-reference/06-monitoring-diagnostics.md	R007	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R007.
arch/Home/Utility Guide for each OS for Problem Analysis__16875587.md	Link-validated Korean-source-verified	llm-reference/03-operation-administration-security.md	llm-reference/06-monitoring-diagnostics.md	R007	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R007.
arch/Home/WEBLOGIC Integration Guide for Altibase/0. Prerequisites__14058324.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/WEBLOGIC Integration Guide for Altibase/1. WebLogic Setup__14058327.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/WEBLOGIC Integration Guide for Altibase/2. Starting and Shutdown the WebLogic Server Instance__14058329.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/WEBLOGIC Integration Guide for Altibase/3. ALTIBASE and WebLogic Integration__14058331.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/WEBLOGIC Integration Guide for Altibase/4. Fail-Over & Load-Balancing Settings__14058337.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/WEBLOGIC Integration Guide for Altibase/Integration Error__14058339.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/WEBLOGIC Integration Guide for Altibase/WebLogic Glossary__14058321.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/WEBLOGIC Integration Guide for Altibase__14058319.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/WebSphere Integration Guide for Altibase__14058343.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/iBatis Integration Guide for Altibase/1. iBatis Overview__14058305.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/iBatis Integration Guide for Altibase/2. Sample Preparation using iBATIS__14058307.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/iBatis Integration Guide for Altibase/3. Altibase Integration__14058309.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/iBatis Integration Guide for Altibase/4. iBATIS, Spring, Altibase Integration__14058311.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/iBatis Integration Guide for Altibase/5. Spring Integration Guide for Altibase__14058315.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/iBatis Integration Guide for Altibase/Appendix__14058317.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
arch/Home/iBatis Integration Guide for Altibase__14058303.md	Link-validated Korean-source-verified	llm-reference/10-application-framework-integration.md	llm-reference/09-development-client-api.md	R019	mapped	R003 topic routing complete; link or attachment evidence was validated in Phase 2; detailed semantic-unit extraction belongs to R019.
